내용,종목,명칭,소재지,관리자,상세페이지링크,분류,수량/면적,지정(등록)일,소재지(상세),시대,소유자(소유단체),관리자(관리단체)
"판소리란 소리하는 사람 한 명과 북치는 사람 한 명, 그리고 판을 이루는 구경꾼으로 이루어지는 무대예술을 말한다. 소리하는 사람은 소리와 대사(아니리), 몸짓(발림)을 하며, 북치는 사람은 소리하는 사람의 가락에 따라 북을 쳐서 장단을 맞추며 신명난 분위기를 이끌어 간다.

판소리는 지역적 특성과 전승계보에 따라 전라도 동북지역의 동편제·전라도 서남지역의 서편제·경기도와 충청도의 중고제로 나뉜다. 강산제(江山制)는 서편제의 명창 박유전의 소리를 이어받은 것으로 서편제의 일종을 말한다.

판소리는 원래 열두 마당이었으나 일제시대에 거의 사라졌고 춘향가·심청가·흥보가·수궁가·적벽가의 다섯 마당만 현재까지 남아있다. 심청가는 판소리 다섯마당 가운데 하나로 심봉사의 딸 심청이 공양미에 몸이 팔려 인당수에 빠졌으나 옥황상제의 도움으로 환생하여 황후가 되고 아버지의 눈을 뜨게 하여 효도한다는 내용이다. 심청가는 부르는 사람마다 얼마쯤 짜임새가 다르나 보통은 초앞, 심청탄생, 심청어미출상(出喪), 동냥다니는데, 장승상댁, 공양미 삼백석, 범피중류(泛彼中流), 인당수, 용궁, 심황후 자탄가, 뺑덕어미, 황성길, 부녀상봉, 뒤풀이의 순서로 짜여진다.

심청가 예능보유자 이임례씨는 국악을 하는 집안에서 태어나 자랐기 때문에 음악적인 재능을 일찍부터 키울 수 있었던 소리꾼으로 전형적인 강산제의 소리를 이어받았다.",광주광역시무형유산,판소리강산제(심청가)(판소리江山制(沈靑歌)),광주 서구,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=22&ccbaAsno=00140000&ccbaCtcd=24&ccbaCpno=2222400140000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,1998.02.12,광주광역시 서구,,,
"판소리란 소리하는 사람 한 명과 북치는 사람 한 명, 그리고 판을 이루는 구경꾼으로 이루어지는 무대예술을 말한다. 소리하는 사람은 소리와 대사(아니리), 몸짓(발림)을 하며, 북치는 사람은 소리하는 사람의 가락에 따라 북을 쳐서 장단을 맞추며 신명난 분위기를 이끌어 간다.

판소리는 지역적 특성과 전승계보에 따라 전라도 동북지역의 동편제·전라도 서남지역의 서편제·경기도와 충청도의 중고제로 나뉜다. 이 중 동편제는 송흥록을 시조로 송광록, 박만순, 송우룡, 송만갑, 유성준으로 전해지는 소리가 큰 줄기를 이루었다. 동편제 소리는 비교적 오음의 하나인 우성(羽聲)의 곡조를 많이 쓰며, 목소리를 무겁게 하고 소리의 꼬리를 짧게 끊는 굵고 웅장한 장식음으로 짜여졌다.

판소리가 발생할 당시에는 한 마당의 길이가 그리 길지 않아서 판소리 열두마당이라 하여 그 수가 많았으나 현재는 판소리 다섯마당 또는 판소리 5바탕이라 하여 춘향가·심청가·수궁가·흥보가·적벽가 만이 전승되고 있다.

춘향가는 판소리 다섯마당 중의 하나로 남원 부사의 아들 이몽룡이 퇴기 월매의 딸 춘향과 사랑하다가 헤어진 뒤, 춘향이 남원 신임 사또의 수청을 거절하다가 옥에 갇힌 것을 이몽룡이 어사가 되어 구한다는 내용이다. 춘향가는 부르는 사람마다 조금씩 짜임새가 다르나 보통은 초앞·광한루경치·책방독서·백년가약·이별가·신연(新延)맞이·기생점고(妓生點考)·십장가(十杖歌)·옥중가·과거장·어사행장·춘향편지·옥중상봉·어사출도·뒤풀이로 짜여졌다.

동편제 춘향가 예능보유자인 정춘실씨는 동편제 출신답게 좋은 목을 간직하고 있는 소리꾼으로 그의 소리는 통성으로 내지르는 굵은 목과 풍부한 성량을 느낄 수 있으며 상청·하청을 자유자재로 구사하는 기량을 볼 수 있다.",광주광역시무형유산,판소리동편제(춘향가)(판소리東便制(春香歌)),광주,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=22&ccbaAsno=00150000&ccbaCtcd=24&ccbaCpno=2222400150000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,1998.02.12,광주광역시,,,
"판소리는 소리꾼 한 명이 고수(북치는 사람)의 장단에 맞추어 창(소리), 말(아니리), 몸짓(너름새)을 섞어가며 긴 이야기를 엮어가는 것을 말한다. 판소리는 순조(재위 1800∼1834) 무렵부터 판소리 8명창이라 하여 권삼득, 송흥록, 모흥갑, 염계달, 고수관, 신만엽 등이 유명하였는데 이들에 의해 장단과 곡조가 오늘날과 같이 발전하였고, 동편제(전라도 동북지역)·서편제(전라도 서남지역)·중고제(경기도·충청도) 등 지역에 따라 나누어졌다.

판소리가 발생할 당시에는 한 마당의 길이가 그리 길지 않아서 판소리 열두 마당이라 하여 그 수가 많았으나 현재는 판소리 다섯마당 또는 판소리 다섯바탕인 춘향가·심청가·수궁가·흥보가·적벽가 만이 전승되고 있다.

춘향가는 판소리 다섯마당 중의 하나로 남원 부사의 아들 이몽룡이 퇴기 월매의 딸 춘향과 사랑하다가 헤어진 뒤 춘향이 남원 신임 사또의 수청을 거절하다가 옥에 갇힌 것을 이몽룡이 구한다는 내용이다. 동초제 춘향가(동초 김연수가 짜서 내려 준 춘향가)는 정정렬제 춘향가(정정렬이 짜서 내려 준 춘향가)를 바탕으로 하고 있다. 그러나 내용에 있어서는 약간의 차이를 보인다. 동초제 춘향가는 다른 춘향가와 같이 크게 백년가약·이별·수난 그리고 재상봉으로 나눠진다. 그러나 처음부터 다른 춘향가와는 달리 ‘기산영수’대신 정정렬제 더늠(판소리의 명창들에 의해 노랫말과 소리가 새로이 만들어지거나 다듬어져 이루어진 판소리 대목)인 ‘꿈 가운데 어떤 선녀’로 시작하고, 정정렬제에 없는 ‘기산영수’·‘산세타령’등의 옛 더늠을 넣었으며, 천자풀이, 사랑가, 이별가, 신연맞이, 기생점고, 십장가, 옥중가, 과거장, 농부가, 옥중상봉, 어사출도 같은 주요 대목은 정정렬제를 따랐다. 여기에 만복사제, 맹인문복, 과부등장 등이 더해졌다.

현재는 예능보유자인 방야순이 동초제 춘향가의 맥을 이어가고 있다.",광주광역시무형유산,판소리춘향가(동초제)(판소리春香歌(東超制)),광주,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=22&ccbaAsno=00160000&ccbaCtcd=24&ccbaCpno=2222400160000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,2000.05.16,광주광역시,,,
"남도 지방은 예부터 다양하고 풍부한 농산물과 수산물을 재료로 여러 가지 음식의 조리법이 발달하였다. 특히 사람의 일생에서 거치는 각종 의례마다 특성에 맞는 음식들이 정해지고 여성들을 중심으로 전승 보급되었다.

최영자는 이연채의 가문에서 의례음식 기능을 전수하였고 전통 음식 남도의례연구회를 결성하기도 했다. 폐백, 제사음식, 음청류, 조과류, 저장찬류, 한과류, 약밥, 떡, 전통주에 이르기까지 다양한 조리 기법 기능도 보유하고 있다

이애섭은 어려서는 조모와 어머니의 음식 솜씨를 익히고 호남의 명가 울산 김씨 가문에 들어가서 혼례음식, 이바지 음식 등에 그 솜씨를 발휘하였다. 이애섭은 남도 의례음식 중 전통 폐백 음식과 이바지 음식 분야에서 정교한 솜씨를 지니고 있다.",광주광역시무형유산,남도의례음식장(南道儀禮飮食匠),광주,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=22&ccbaAsno=00170000&ccbaCtcd=24&ccbaCpno=2222400170000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,2002.12.27,광주광역시,,,
"가야금병창은 민요나 단가, 판소리 일부 대목을 가야금을 연주하면서 부르는 연주형태를 말한다. 가야금병창은 조선후기 명창인 신만엽과 김제철이 민요나 단가, 판소리의 한 대목을 가야금의 기악적 특성을 살려 소리의 선율을 가야금에 맞도록 기악화시켜 가야금병창의 원류라 할 수 있는 판소리의 '석화제' 곧 가야금병창제를 창안하였다. 이후 김창조, 오수암 등 초기의 가야금산조 명인들에 의해 다듬어지고 심상건, 강태홍, 오태석, 정남희 등 가야금 명인들에 의해 크게 발전하였다.

가야금병창곡으로 널리 알려진 대목은 새타령, 남원산성 같은 민요와 함께 <호남가>, <죽장망혜>, <녹음방초>, <공명가> 같은 단가, 그리고 판소리 가운데 춘향가 중 <사랑가>, 흥보가의 <제비노정기>, 수궁가의 <고고천변>, 심청가의 <심봉사 황성가는 대목>, 적벽가의 <자룡 활쏘는 대목> 등이 주로 불려진다.

반주는 자진가락이 가능한 장구 반주를 치며, 주로 쓰이는 장단은 판소리의 기본장단에 근거한 진양조-중모리-(엇중모리)-중중모리-자진모리 등이며, 병창에 힘을 실어주는 북장단이 곁들여 지는 경우도 있다.",광주광역시무형유산,가야금병창(가야금병창),광주,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=22&ccbaAsno=00180000&ccbaCtcd=24&ccbaCpno=2222400180000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,2005.03.03,광주광역시,,,
"‘대목장(大木匠)’은 한국의 전통 목조 건축, 특히 전통 목공 기술을 가지고 있는 목수를 일컫는다. 그들의 활동 범위는 전통적인 한옥에서부터 궁궐이나 사찰과 같은 기념비적 목조 건축물에 이르는 역사적 건축물의 유지보수와 복원, 재건축에까지 이르고 있다. 대목장은 건축물의 기획·설계·시공은 물론 수하 목수들에 대한 관리 감독까지 전체 공정을 책임지는 장인이다. 대목장이 완성한 목조 구조물들은 하나같이 우아하고 간결하며 소박한데, 이런 점은 고스란히 한국 전통 건축의 고유한 특징이기도 하다.

한국의 전통적인 건축 공정에서는 건축물을 그 규모 및 입지·용도에 걸맞게 설계하는 기술적 능력과 함께 건축 자재로 사용할 목재를 선정하여 절단하고 형태를 만드는, 또한 개개의 자재를 한데 모아 못을 사용하지 않고 서로 이어 소위 말하는 ‘천 년을 견디는 이음새’를 창조할 수 있는 심미적 감각을 필요로 한다.

광주광역시의 대목장 무형유산으로 박영곤 도편수(문화유산 수리기능자 대목장 718호) 가 지정되어 있다.

도편수란 건물의 기본 틀에서부터 재목을 다듬고 공사 전반을 총감독하는 대목장을 말하며, 삶의 풍경, 공간의 매혹, 문화의 향기의 정신적인 부분까지도 담아내야 하는 장인정신의 집합체라 할 수 있다.",광주광역시무형유산,대목장(大木匠),광주 광산구,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=22&ccbaAsno=00190000&ccbaCtcd=24&ccbaCpno=2222400190000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,2010.02.16,광주광역시 광산구,,,
"나전칠기란 옻칠을 한 표면에 소라, 전복, 조개 등을 이용하여 문양을 만들어 붙인 공예품으로 오색영롱한 자연색과 은은한 광택을 자랑하는 옻칠이 잘 조화된 우리 민족의 대표적인 공예품이라 할 수 있다. 광주는 칠과 먹, 목탄이 많이 생산되어 3흑(黑)의 고장으로 일컬어졌으며 사적 375호인 신창동 유적에서 칠기용기와 도구가 발견되어 칠 공예의 오랜 역사를 증명하고 있다. 김기복은 나전과 칠 제작 기법과 조형미 등이 두루 뛰어난 명인이다. 통영에서 태어나 16세기부터 50여 년 넘게 나전칠기의 맥을 잇고 있다. 통영 나전칠기 기술학교에 입학해 기술을 전수 받았고 19세 때 광주로 옮겨왔다. 특히, 옻칠을 말려서 칠하는 기법인 ‘건칠’ 방식의 기술에 능하다.",광주광역시무형유산,나전칠장(螺鈿漆匠),광주,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=22&ccbaAsno=00200000&ccbaCtcd=24&ccbaCpno=2222400200000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,2010.02.16,광주광역시,,,
"송광무(宋光武, 승명 현담現潭, 대한불교 법륜종)는 1954년 광주 광산구 운수동에서 출생하여 12세 때인 1966년 부친인 구봉(龜峰) 송복동(宋福東, 1911∼1998)으로부터 불화 공부를 시작하였다. 탱화장으로 지정되던 해에 광산구에서 북구 화암동으로 거주지를 옮겼다.

그는 부친으로부터 불사 전반의 기능을 사사 받아 전통의 명맥을 이어오면서 오대산, 백양사, 선운사 등 전국 100여 개 사찰에서 탱화, 단청, 조상(불상), 개금(불상에 금칠을 다시 함)을 하였고, 최근에는 제작기법이 전승되지 못한 천연석채의 복원을 위해 재료의 발굴과 재현 작품을 통해 전통 불화의 연구에 매진하고 있다.

그의 불화의 주요특징은 필선은 주로 18개 필선법 중 철선법(鐵線法)을 구사하며, 전통불화에 사용되었던 천연채색인 쪽의 사용과 전통 천연석채의 사용이다. 또한 구봉과 송광무의 불화의 다른 점은 구봉화상의 탱화에서 가장 특징적인 점은 ‘구름’의 표현이다. 화맥은 박석초(朴石樵)→송복동→송광무로 이어진다. 송광무 불화장(탱화장) 조사보고서(2012)",광주광역시무형유산,탱화장,광주 북구,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=22&ccbaAsno=00210000&ccbaCtcd=24&ccbaCpno=2222400210000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,2012.11.26,광주광역시 북구,,,
"< 용전들노래 보존회 현황 >

.

회원수 : 70여명

市 무형유산 22호 지정(용전들노래) : 2014. 7. 24.

유래 : 용전동 일대에서 불려지던 들소리(노동요)로 60년대 말까지 구전되어 오다 그 맥이 끊겼으나 사)용전들노래보존회 전 김동언회장과,故)지춘상, 故)범대순 전남대 명예교수가 2년여 고증 통해 발굴재현(’99.6)

단체명 변천사 : 사)지산용전들노래보존회 → 사)지산용전들소리보존회

→ 사)용전들노래보존회(’12.6)

주요수상실적

- 제1회(’99.7), 제9회(’07.6) 광주광역시 민속예술축제 대상

- 제40회 한국민속예술축제 종합우수상(국무총리상) : ’99.7

- 제48회 한국민속예술축제 금상(문화관광부장관상) : ’07.6

- 제56회 한국민속예술축제 금상(문화체육관광부장관상) : ’15.10",광주광역시무형유산,용전들노래,광주 북구,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=22&ccbaAsno=00220000&ccbaCtcd=24&ccbaCpno=2222400220000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,2014.07.24,광주광역시 북구,,,
"영산재(靈山齋)는 49재(사람이 죽은지 49일째 되는 날에 지내는 제사)의 한 형태로, 영혼이 불교를 믿고 의지함으로써 극락왕생하게 하는 의식이다. 불교 천도의례 중 대표적인 제사로 일명 ‘영산작법(靈山作法)’이라고도 한다.까마득한 2500년 전 법회 장면이 오늘날까지 영산작법으로 보존되고 전승된 것이 국가무형유산 영산재이다. 또한 그 가치를 인정받아 2009년 유네스코는 세계 무형문화유산으로 등재되었으며, 지난 2014년 7월 광주광역시는 ‘광주영산재’를 시의 무형유산으로 지정했다.",광주광역시무형유산,광주영산재,광주 서구,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=22&ccbaAsno=00230000&ccbaCtcd=24&ccbaCpno=2222400230000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산 / 의례·의식 / 종교의례,,2014.07.28,광주광역시 서구,,,
,광주광역시무형유산,호남검무,광주,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=22&ccbaAsno=00240000&ccbaCtcd=24&ccbaCpno=2222400240000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산 / 전통 공연·예술 / 춤,,2022.05.09,광주광역시,,,
,광주광역시무형유산,소목장(창호),광주 북구,광＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=22&ccbaAsno=00250000&ccbaCtcd=24&ccbaCpno=2222400250000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산 / 전통기술 / 건축,,2024.07.01,광주광역시 북구,,,광＊＊＊
"고려 후기의 무신인 경렬공 정지(1347∼1391) 장군의 묘소이다.

공민왕 14년(1365)에 사마시에 장원급제하고 이듬해 문과에 급제하여 벼슬길에 올랐다. 공민왕 23년(1374)에 우리나라 최초로 수군 창설 계획을 올려 전라도 안무사로 발탁되었으며, 우왕 3년(1377)에는 순천 도병마사가 되어 순천·낙안 등지에 침입한 왜군을 격퇴하였다. 우왕 14년(1388)에 이성계의 위화도회군에 종군하여 그 공로로 공양왕 2년(1390)에 2등공신에 봉해지면서 판개성부사로 임명되었으나 부임하지 못하고 병으로 세상을 떠났다.

현재 묘역에는 돌로 만들어진 묘와 묘비, 석인(石人) 2기가 있다.",광주광역시기념물,정지장군예장석묘(鄭地將軍禮葬石墓),광주 북구,광주광역시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=23&ccbaAsno=00020000&ccbaCtcd=24&ccbaCpno=2332400020000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 무덤 / 무덤 / 기타,일원,1975.12.30,광주 북구 망월동 산176번지,,보존회,광주광역시
"조선 중기의 문신인 전상의(1575∼1627)의 장군의 묘소이다.

장군은 선조 36년(1603)에 무과에 급제하여 선전관을 첫 벼슬로 내외 관직을 역임하였으며, 인조 3년(1625)에는 구성부사로서 좌영장을 겸하였다.

광해군 9년(1617) 오윤겸과 함께 회답사(回答使)로 일본에 건너가 임진왜란 때 끌려간 동포 1500여 명을 귀국시키는 공을 세웠다. 또한 인조 5년(1627)에 후금이 인조의 친명정책을 구실삼아 3만 대군으로 침략하자 안주성 싸움에서 분전하였다. 그러나 구원병이 오지 않자 모든 장병과 함께 죽기를 각오하고 누각 위에 올라 싸우다 53세의 나이로 전사하였다.

난이 끝난 후 자헌대부병조판서 겸 지의금부사로 관직이 높여졌으며, 숙종 10년(1684)에는 안주의 충민사에 헌종 15년(1849)에는 광주의 경렬사와 제주의 귤림서원에 배향되었다.

현재 묘역에는 장군과 정부인 풍천 임씨 및 광산 김씨가 합장되어 있으며, 묘 아랫부분에는 둘레석이 둘러져 있다. 묘 앞에는 1857년에 세운 묘비가 있고, 묘역 근처에는 유적보존회에서 1979년에 세운 신도비(神道碑:왕이나 고관 등의 평생업적을 기리기 위해 무덤 근처 길가에 세운 비)가 있다.",광주광역시기념물,전상의장군예장석묘(全尙毅將軍禮葬石墓),광주 북구,광주광역시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=23&ccbaAsno=00030000&ccbaCtcd=24&ccbaCpno=2332400030000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 무덤 / 무덤 / 봉토묘,일원,1977.10.20,광주 북구 화암동 산239번지,,보존회,광주광역시
"임진왜란 때 의병장으로 활약했던 김덕령(1567∼1596)과 그의 부인 흥양 이씨, 그의 형 김덕홍(1558∼1592), 그의 아우 김덕보(1571∼1596) 등 일가족의 충효와 절개를 기리기 위해 나라에서 마을 앞에 세운 비석과 비각이다.

김덕령은 그의 형이 고경명의 지휘 아래 참전한 금산전투에서 전사하자 상중(喪中)인데도 의병을 모집하여 왜군의 전라도 진출을 막기 위해 진해와 고성 등지에서 싸웠다. 그러나 이몽학의 반란에 연루되었다는 모함으로 혹독한 고문 끝에 20일만에 옥사하였다. 그의 부인 이씨는 정유재란 때 추월산에 피신해 있다가 일본군의 추격을 받고 순절하였다. 또한 그의 동생은 두 형을 잃고 전쟁 후에 잠시 장릉참봉이란 벼슬을 지냈을 뿐 벼슬을 사양하고 은거생활을 하였다.

이 비는 정조 13년(1789) 세운 것으로 높이 220㎝·너비 68㎝이며, 위쪽에는 비각을 얹어 놓았다.

비각은 앞면 3칸·옆면 1칸 규모이며, 지붕은 옆면에서 볼 때 사람 인(人)자 모양의 맞배지붕이며 삼문과 담장이 둘렀다. 특히 비석의 뒷면에는 김장군 일가의 충·열·효에 대한 칭찬의 글 뿐 아니라 ‘충효지리(忠孝之里)’라는 동네 이름까지 임금이 직접 지어 내렸다는 내용이 써있어 특이하다.",광주광역시기념물,충효동정려비각(忠孝洞旌閭碑閣),광주 북구,광＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=23&ccbaAsno=00040000&ccbaCtcd=24&ccbaCpno=2332400040000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 인물사건 / 인물기념 / 사우,일곽,1985.02.25,광주 북구 충효샘길 7 (충효동),,보＊＊＊,광＊＊＊
"춘설헌은 한국화의 대가 의재 허백련이 해방 직후인 1946년부터 1977년까지 30년간 살면서 작품활동을 하던 곳이다.

허백련은 조선 후기 한국 남종화를 완성했던 허련의 후손으로, 허련의 아들 허형에게서 그림의 기본을 익히고, 일본과 서울에서 그림공부를 하면서 경험을 쌓았다. 1938년 전라도 광주에 정착하여 활동하면서 연진회를 발족하여, 전통서화와 후진 양성에 노력하였고, 삼애학원을 설립하여 농촌지도자를 육성하였다. 또 일본인이 버리고 떠난 무등산의 차밭을 인수해 춘설다원을 경영하면서, 전통차의 재배와 보급에 힘썼다.

춘설헌은 1950년에 종래의 낡은 집을 헐고 벽돌로 새로 지은 건물로 마루에는 춘설헌이라는 현판이 걸려있다. 마루 왼쪽으로는 작품활동을 하던 2개의 방이 있는데, 하나는 온돌방이고 하나는 일본식 다다미방이다.",광주광역시기념물,허백련춘설헌(許百鍊春雪軒),광주 동구,광＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=23&ccbaAsno=00050000&ccbaCtcd=24&ccbaCpno=2332400050000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 인물사건 / 인물기념 / 생활유적,일원,1986.09.29,광주 동구 운림동 산151번지,,허＊＊＊,광＊＊＊
