내용,종목,명칭,소재지,관리자,상세페이지링크,분류,수량/면적,지정(등록)일,소재지(상세),시대,소유자(소유단체),관리자(관리단체)
"귀뉴형(龜鈕形) 금보(金寶)인 <유서지보>는 절도사 등의 임명장에 찍는 국새로서 1876년에 궁중의 보(寶)와 인(印) 총 11顆를 개주․ 개조․ 수보할 때 제작되었으며 『보인소의궤(寶印所儀軌)』에 크기, 재료, 형태까지 상세한 견양이 실려 있다. 이 금보와 황제지보의 제작에 참여한 보장(寶匠) 중 전흥길(全興吉)은 20년 이상 활동한 으뜸 장인이었다. <유서지보> 역시 제작연대 및 배경, 크기, 재료 등이 의궤에 실려 있는 점, 국왕의 인장 중 절도사 등의 임명장에 찍는 행정용 국새로서 역사성이 있는 점, 왕실 금속공예라는 공예사적 의미와 환수문화유산이라는 상징성 등 지정 가치가 있다.",보물,국새 유서지보(國璽 諭書之寶),서울 종로구,국립고궁박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=75&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=16180300&ccbaCtcd=11&ccbaCpno=1121116180300&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 서각류,1과(顆),2017.01.02,"서울특별시 종로구 효자로 12 (세종로, 국립고궁박물관)",1876년(고종13),국유,국립고궁박물관
"귀뉴형(龜鈕形) 옥보(玉寶)인 <준명지보>는 세자시강원관리를 임명하는 문서에 날인하는 국새로 1889년에 제작된 것이다.『보인부신총수(寶印符信總數)』에 세부의 크기가 적혀있고,『승정원일기』에도 고종의 명에 의한 제작배경과 보관위치, 사용된 예까지 실려 있다. <준명지보>는 제작연대가 분명한 왕실공예품이라는 점과 세자시강원(世子侍講院) 관리를 임명하는 문서에 날인하는 국새라는 점에서 역사성이 있고, 환수문화유산이라는 의미도 있다. 보존상태 또한 양호한 편이어서 지정 가치가 있다.",보물,국새 준명지보(國璽 濬明之寶),서울 종로구,국립고궁박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=75&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=16180400&ccbaCtcd=11&ccbaCpno=1121116180400&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 서각류,1과(顆),2017.01.02,"서울특별시 종로구 효자로 12 (세종로, 국립고궁박물관)",1889년(고종 26),국유,국립고궁박물관
"‘국새 대군주보’는 1882년 조미수호통상조약을 체결하기 위해 국기(國旗)와 함께 제작하도록 명한 것으로, 무위영(武衛營, 고종대 궁궐 수비를 맡은 관청)에서 호조의 예산을 지원 받아 1882년 7월 1일 완성한 것이다. 당시 제작된 총 6과 중 지금까지 유일하게 발견된 사례이다. 외교 및 고위 관원 위임장, 사령장 및 대군주의 명으로 반포되는 법률, 칙령 등에 날인한 국새로, 2020년 2월 미국에서 환수되어 지금은 국립고궁박물관에서 보관하고 있다.

‘국새 대군주보’는 형태와 재질, 규격이『보인부신총수(寶印符信總數)』에 수록된 것과 일치하고,『고종태황제실록』의 기록을 통해 제작배경과 제작시기 및 제작처가 확인되므로, 기록으로도 증명되는 유물이다.

대군주보는 거북이 모양의 손잡이[龜鈕]에 거북이 몸체로 되어 있다. 거북이형 뉴식(鈕式)에 보면(寶面)에는 구첩전문(九疊篆)으로 대조선국의 대군주라는 의미를 지닌 ‘대군주보’라는 글씨가 새겨져 있다. ‘국새 대군주보’는 고종이 갑오경장기에 대외적으로 국가의 주권을 표시하는 용도로 국가 간 비준이나 공식 문서에 자주독립국을 지향하는 ‘국새’로 사용하기 위해 제작했던 보인이다. 이후 1897년 10월 11일 고종이 원구단에서 황제위에 올라 나라를 조선에서 대한제국으로 고치고 국새도 ‘대한국새(大韓國璽)’로 바뀌었다. 이에 1899년 1월 고종황제는 이때부터 ‘대한국새’를 사용하면서 ‘대군주보’는 더 이상 사용되지 않았다.

‘국새 대군주보’는 갑오개혁을 전후한 국제정세의 변화와 이에 대한 조선의 대응방식을 상징적으로 나타내는 유물이다. 서체, 뉴식, 재질, 주물방식 등 대한제국 이전의 고종 대 국새제작 방식이 담겨진 현재로서는 유일하게 알려진 유물이다.",보물,국새 대군주보(國璽 大君主寶),서울 종로구,국립고궁박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=75&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=16180500&ccbaCtcd=11&ccbaCpno=1121116180500&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 서각류,1과,2021.08.24,서울특별시 종로구,1882년(고종 19),국유,국립고궁박물관
"‘국새 칙명지보’는 1897년 고종이 대한제국을 선포하고 황제로서 등극하면서 황제의 명령을 백성에게 알리기 위한 문서에 사용하기 위해 제작된 대한제국 국새 10과 중 하나로, 1898년 윤3월 19일에 제작되었다. 고종은 대한제국을 수립하면서 황제의 나라에 걸맞은 새로운 국새를 제작하였다. 그 결과 1897년 9월 17일∼19일 ‘대한국새(大韓國璽)’, ‘황제지새(皇帝之璽)’, ‘황제지보(皇帝之寶)’, ‘칙명지보(勅命之寶)’, ‘제고지보(制誥之寶)’, ‘시명지보(施命之寶)’, ‘명헌태후지보(明憲太后之寶)’, ‘황후지보(皇后之寶)’, ‘황태자보(皇太子寶)’, ‘황태자비지보(皇太子妃之寶)’를 완성하였고, 이 중 3점은 옥보이고, 7점은 금보로 만들었다.

이번 지정된 ‘국새 칙명지보’는 1897년 9월에 제작된 ‘칙명지보’ 가 아닌 이듬해 1898년 윤3월 19일에 만든 것이다. 1946년 8월 15일 미군정이 총무처에 인계한 환수유물로서, 1954년 6월 28일 총무처에 의해 국립중앙박물관으로 이관되었다. 이 유물의 제작과정은 1897년 고종이 대한제국을 선포하고 황제로서 등극하는 과정을 기록한 『대례의궤(大禮儀軌)』에 자세하며, 대한제국의 국새 전반의 현황을 기록한 『보인부신총수(寶印符信總數)』를 통해서도 그 형태와 재질 및 실제 사용례를 확인할 수 있다.

‘국새 칙명지보’는 용모양의 손잡이[龍鈕]와 보신(寶身)으로 구성되어 있다. 보신은 사방 3치 3푼(9.08×9.12cm)로, 1897년 9월에 제작된 ‘칙명지보’(寶身: 4치 1푼)에 비해 비교적 작다. 손잡이의 모양은 용 형태로서 용뉴(龍鈕)이다. 용머리에는 녹각뿔이 솟아있고 정수리에는 점문이 있다. 코에는 여의두문이 있고, 입을 벌리고 이빨 2개가 아래로 삐져나와 있고, 입 주위로 서기(瑞氣)가 보이며 여의주를 물고 있다. 몸 전체는 비늘이 덮여 있고, 등을 위로 솟구쳐 반원형이다. 서체는 대한제국의 보새와 마찬가지로 소전(小篆)으로, 문자가 균일하고 좌우대칭의 정제된 형태로 나타나 제왕의 냉엄한 권위를 상징하는 듯하다.

‘국새 칙명지보’는 대한제국 국새로서 모든 제작과정을 문헌을 통해 확인할 수 있고, 실제 사용례도 다양하게 파악되는 등 원형을 온전하게 확인할 수 있는 유물이다. 이울러 당시 국가의 운명과 함께 수난을 겪은 역사적 상징물이다.",보물,국새 칙명지보(國璽 勅命之寶),서울 용산구,국립중앙박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=75&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=16180700&ccbaCtcd=11&ccbaCpno=1121116180700&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 서각류,1과,2021.08.24,"서울특별시 용산구 서빙고로 137 (용산동6가, 국립중앙박물관)",1898년(광무2),국유,국립중앙박물관
"‘국새 대원수보’는 대한제국기인 1899년 6월 22일 육해군을 통솔하는 원수부(元帥府)를 설치하고, ‘대원수보(大元帥寶)’ 1과, ‘원수지보(元帥之寶)’ 1과, ‘원수부인(元帥府印)’ 1과를 만든 것 중 한 과이다. 대원수(大元帥)는 원수부의 수장으로, 국가의 전군(全軍)을 통솔하는 최고 계급을 지칭한다. 군인 임명서 등에 날인하기 위한 용도로 쓰였으며, 1946년 8월 15일 미군정이 총무처에 인계하면서 환수되었고, 이후 1954년 6월 28일 총무처가 국립중앙박물관에 이관해 오늘날까지 보관되고 있다.

용모양의 손잡이인 용뉴(龍鈕)와 유대(鈕臺, 얕은 받침) 및 보신(寶身)으로 구성되었고, 서체는 소전(小篆)으로 단정하고 정갈하다. 뉴식(鈕式)에 있어 조선왕실의 보인은 거북이형인 귀뉴(龜鈕)였으나, ‘국새 대원수보’는 대한제국 보새의 형식을 따라 용모양 용뉴로 바뀐 모습을 볼 수 있다. 또한 뉴식의 아래 받침에 해당되는 뉴대(鈕臺)를 둔 것도 이 시기 국새에서 볼 수 있는 특징이다.

시간이 흘러 일부 변색되거나 탈색된 부분이 있지만 제작 당시의 원형을 비교적 온전히 유지하고 있으며, 용뉴(龍鈕)와 보면(寶面)의 문자 또한 결락(缺落) 없이 온전한 편이다.

‘국새 대원수보’는 용뉴의 받침인 뉴대를 갖춘 대한제국의 국새로서 원형을 간직하고 있으며, 고종황제가 군사적 실권을 갖고 강력한 군사력 강화를 통해 자주적인 개혁을 추진하고자 했던 의지를 엿볼 수 있는 유물이다.",보물,국새 대원수보(國璽 大元帥寶),서울 용산구,국＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=75&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=16180800&ccbaCtcd=11&ccbaCpno=1121116180800&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 서각류,1과,2021.08.24,서울특별시 용산구,1899년(광무3),국＊＊＊,국＊＊＊
"이 불상은 원래 종로구 창신동 지장암 대웅전에 보관되었던 삼신불상(三身佛像) 중 중앙에 있던 목조비로자나불좌상으로, 1924년 강재희(姜在喜) 거사가 지장암을 중창하면서 이곳에 모셨다고 전한다. 앉은 높이가 117.5cm달하는 중형의 목조불상으로 보존상태는 양호하며, 지금은 국립중앙박물관에서 소장하고 있다.

이 상에서는 푸른 명주바탕에 붉은 글씨로 쓴 조성발원문(造成發願文)이 발견 되었다. 그 발원문에서 이 불상의 원 봉안처는 조선시대 왕실의 부녀자들이 출가 수행하던 자인수양사(慈仁壽兩寺)이며, 광해군의 정비인 장열왕비(章烈王妃, 문성군부인 유씨/1576~1623)가 광해군과 세자, 세자빈, 본인 및 작고한 친정부모, 작고한 대군과 공주의 천도를 위해 모두 11존의 불상과 불화를 동시에 조성하였다고 밝히고 있다. 이 상은 11존상 중 하나이며, 현재까지 밝혀진 유일한 예에 속한다.

이 불상은 당대 최고의 고승 벽암 각성(碧巖 覺性)의 감수 아래 현진(玄眞), 응원(應元), 수연(守衍), 옥명(玉明), 법령(法玲), 명은(明訔), 청허(淸虛), 성인(性仁), 보희(普熙), 인균(印均), 경현(敬玄), 지수(志修), 태감(太鑑) 등 13명의 조상화원(造像畵員)과 성옥(性玉), 승일(勝一), 밀연(密衍), 의인(義仁) 등 4명의 치장(治匠)이 참여하였다. 이들은 17세기 각기 하나의 유파를 형성하며 시대를 풍미했던 조각승들로 당시 자인수양사 불사(佛事)의 중요성을 짐작할 수 있다.

이 지장암 비로자나불상은 당당한 불신표현에 얼굴의 표정은 순박하면서도 위엄이 있다. 몸체는 등에서 약간 앞으로 굽었고 법의의 옷 주름 표현이 부드러우며 볼륨감이 있고 자연스러우며 생동감이 넘친다. 이러한 얼굴표현은 현진과 수연이 으뜸 조각승〔首畵員〕으로 참여한 불상들과 비교되며, 신체와 옷 주름의 표현은 응원과 인균이 만든 유파의 불상들과 양식적으로 상통한다. 비로자나불의 지권인(智拳印) 수인(手印)은 오른손으로 주먹 쥔 왼손을 덮은 모습인데, 이러한 수인은 전대에는 찾아 볼 수 없고 17세기 이후에 새롭게 대두된 것으로 현진(玄眞)이 제작한 1624년 법주사 대웅전 소조비로자나불상이 있고, 현진의 작풍을 계승한 청헌(淸憲)이 조성한 구례 화엄사 대웅전 목조비로자나불상도 이러한 지권인을 취하고 있어 현진파의 조상작품과 관련성이 있다.

이 불상은 광해군의 정비인 장열왕비가 직접 발원하여 조성한 왕실발원 불사라는 역사적인 가치와 17세기 전국에 걸쳐 활약한 대표적인 조각승들이 참여하여 공동작업으로 이룩한 작품이라는 점에서 큰 의의가 있다.",보물,서울 지장암 목조비로자나불좌상(서울 地藏庵 木造毘盧遮那佛坐像),서울 용산구,국립중앙박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=75&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=16210000&ccbaCtcd=11&ccbaCpno=1121116210000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교조각 / 목조 / 불상,1구(조성발원문1장 포함),2009.10.20,"서울특별시 용산구 서빙고로 137 (용산동6가, 국립중앙박물관)",1622년(광해군 14),국유,국립중앙박물관
"「양사언 초서(楊士彦 草書)」는 16세기 문신·시조작가·초서명필로 유명한 봉래(蓬萊) 양사언(楊士彦, 1517~1584)의 필적으로 당나라 저광의(儲光羲)의 오언시 「낙양도(洛陽道)」 5수 가운데 제1수를 쓴 것이다. 원래 첩이었던 것을 근대에 축으로 개장하였다. 양사언은 고산(孤山) 황기로(黃耆老, 1521~1576)와 더불어 조선을 대표하는 초서 명필로 후대에 큰 영향을 미쳤다. 그는 금강산과 같은 선경(仙境)을 좋아하고 세속에 얽매이기를 싫어했듯이 글씨에서도 당나라 장욱(張旭)과 회소(懷素)의 방일(放逸)한 초서를 매우 애호하였다. 현재까지 알려진 양사언의 필적으로 보물 봉래유묵(蓬萊遺墨, 은 국한문을 섞어 쓴 자작시문 원고로 문학연구 자료로 귀중하다. 또『근묵(槿墨)』(성균관대박물관)에 실린 시고(詩稿) 등 몇몇 소품이 전한다. 이에 비해 이 오언시 필적은 둥근 원필세(圓筆勢)의 빠르고 거침없는 대자초서(大字草書)로 자유분방하고 도가적 기풍의 예술세계를 가졌던 양사언의 성품과 그가 지향한 초서의 경지를 잘 보여준다. 초성(草聖)이라 불렸던 그의 진면목을 잘 보여주는 명작으로 평가되며, 더욱이 뒤쪽에 조선후기 명필 이광사(李匡師, 1705~1777)의 1749년 발문(3건)과 조명교(曹命敎,1687~1753)의 발문이 딸려 있어 그 가치를 더욱 높여준다.",보물,양사언 초서(楊士彦 草書),서울 마포구,서강대학교박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=76&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=16240000&ccbaCtcd=11&ccbaCpno=1121116240000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 서간류 / 서예,1축,2010.01.04,"서울 마포구 백범로 35, 서강대학교박물관 (신수동,서강대학교)",,서강대학교,서강대학교박물관
"「황기로 초서-차운시(黃耆老 草書-次韻詩)」는 고산(孤山) 황기로(黃耆老, 1525~1575)가 다른 사람의 시를 차운(次韻)하여 짓고 쓴 초서이다. 말미에 “축(軸)에 청천(菁川：柳希齡, 1480~1552), 영천(靈川：申潛, 1491~1554), 귤옹(橘翁：尹衢, 1495~), 송강(松江：趙澄, 1511~1574), 서하(西河：)의 시(詩)가 있어 몇번씩 반복함에 그칠 수 없어 이에 시를 짓다”라고 하여 제작동기를 알 수 있으며 말미에 “고산 매학정 주인 쓰다(孤山梅鶴亭主人書)” 라고 한 것에서 진적임을 다시 확인할 수 있다. 이 필적은 지금의 소장자가 입수할 때 가로로 긴 두루마리로 되어 있었던 것을 액자로 개장한 것이다. 오랜 세월에도 글씨가 손상되지 않았고 보존상태가 양호하다. 또 [백봉(白峯)]이란 솥모양 인장〔鼎形印〕이 다섯 군데 찍혀있고 말미에 [태사지후 충신지손(太師之后 忠臣之孫)]이란 장방인(長房印)이 찍혀있는데, ‘백봉’은 안동김씨 김수빈(金壽賓 1626~)의 호로 추정된다. 그 이유는 안동김씨 김선평(金宣平)이 고려 건국에 공을 세운 삼태사(三太師)의 한 사람이므로 그 후손에게 이러한 인문(印文)이 가능하기 때문이다. 이 초서 필적은 규모는 작지만 필획이 매우 간정(簡淨)하고 운필이 활달하여 황기로 글씨의 진면목을 대할 수 있는 뛰어난 수작(秀作)이다.",보물,황기로 초서 - 차운시(黃耆老 草書 - 次韻詩),서울 용산구,국립중앙박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=76&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=16250200&ccbaCtcd=11&ccbaCpno=1121116250200&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 서간류 / 서예,1점,2010.01.04,"서울특별시 용산구 서빙고로 137 (용산동6가, 국립중앙박물관) 유물관리부",조선시대,국유,국립중앙박물관
"『김현성 필적(金玄成 筆蹟)』은 선조~광해군 때의 명필이던 남창(南窓) 김현성(金玄成, 1542~1621)이 1614년에 북애(北崖) 이증(李增, 1525~1600)의 절구와 율시 9편을 행서로 필사한 것이다. 이증은 한산이씨로 예조판서로서 아천군(鵞川君)에 봉해지고 의간공(懿簡公)에 추증되었다. 이에 관해서는 말미의 제사(題辭)에 그 사연이 적혀 있는데, 김현성이 이증의 아들 만사(晩沙) 이경함(李慶涵,1553~1627)과 교분이 있어 필사에 응하였던 것이다. 김현성은 조선전기부터 유행되던 송설체(松雪體)의 명가인데, 특히 성수침(成守琛, 1493~1564) 등의 영향을 받아 부드럽고 유려한 서풍으로 명성을 얻었다. 이 시첩의 글씨는 15세기 안평대군을 이은 16세기 조선화 된 송설체의 전형을 보여주고 있다. 63세의 노숙한 필치라는 점에서 현재까지 알려진 필적 가운데 가장 대표적인 예라고 할 수 있다. 바탕을 잘라 장황한 것을 제외하면 보존상태도 양호한 편이며, 특히 말미의 제사를 통해 필사동기와 연대를 알 수 있어 더욱 가치가 있다.",보물,김현성 필적(金玄成 筆蹟),서울 용산구,국립중앙박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=76&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=16260000&ccbaCtcd=11&ccbaCpno=1123116260000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 서간류 / 서예,1첩,2010.01.04,"서울특별시 용산구 서빙고로 137 (용산동6가, 국립중앙박물관)",,국유,국립중앙박물관
"「효종어필 칠언시(孝宗御筆 七言詩)」는 효종(孝宗, 1619~1659)이 「제어옥후소천(題於屋後小泉: 거주하는 곳 뒤의 작은 샘터에서 쓰다)」이라고 말미에 부기(附記)한 어제칠언시(御製七言詩)를 종이바탕에 행초(行草)로 쓴 것이다. 족자에 장황되었는데, 어필 위쪽에 붙인 황색 마름무늬 비단에는 “효묘어필진적(孝廟御筆眞蹟)”이란 제서(題書)가 쓰여 있다. 효종어필로서 어찰(御札) 등이 실린 «효종대왕어필»첩(규장각한국학연구원)을 비롯하여 몇몇 소품(小品)이 알려져 있으며, 대형 목판에 모각한 것도 전한다(보물 명안공주관련유물(明安公主關聯遺物)). 이에 비해 이 필적은 묵적(墨蹟)으로 알려진 것 가운데 가장 크며 또 행초를 섞어 자신감 있게 쓴 점에서 효종어필의 대표작으로 평가된다.",보물,효종어필 칠언시(孝宗御筆 七言詩),서울 용산구,국립중앙박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=76&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=16280000&ccbaCtcd=11&ccbaCpno=1121116280000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 서간류 / 서예,1점,2010.01.04,"서울특별시 용산구 서빙고로 137 (용산동6가, 국립중앙박물관)",,국유,국립중앙박물관
"「정조어필-제문상정사(正祖御筆-題汶上精舍)」는 1798년 9월에 정조가 정와(靜窩) 정민시(鄭民始, 1745-1800)의 문상정사(汶上精舍)에 대하여 지은 어제어필 칠언시이다. 옅은 분홍 종이에 금니로 운룡문(雲龍紋)을 그린 화려한 바탕에 행서로 쓴 것이다. 머리와 말미에 각각 [규장지보(奎章之寶)]와 [홍재(弘齋)]·[만기지가(萬幾之暇)]라는 정조의 어용인(御用印)이 찍혀 있다. 현존하는 정조어필 가운데 크기가 가장 크며 보존상태도 매우 좋다. 또한 연청색과 상아색 비단으로 꾸민 조선후기의 전형적인 궁중표장(宮中表裝)을 보여주고 있다. 서체 역시 정조가 이전에 쓴 글씨보다 더욱 두터운 필치에 파임이나 갈고리부분에서 안진경의 유풍이 두드러져있다. 승하 2년 전에 쓰인 것으로서 만년의 대표작으로 예술성이 뛰어나 정조어필의 최고작으로 평가된다. 이 서축은 내용·서체·장황등이 삼위일체를 이루는 궁중글씨문화를 대표하고 있는 작품이라 할 수 있다.",보물,정조어필 - 제문상정사(正祖御筆 - 題汶上精舍),서울 용산구,국립중앙박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=76&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=16320200&ccbaCtcd=11&ccbaCpno=1121116320200&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 서간류 / 서예,1축,2010.01.04,"서울특별시 용산구 서빙고로 137 (용산동6가, 국립중앙박물관)",1798년(정조 22),국유,국립중앙박물관
"이 불설가섭부불반열반경은 11세기에 판각한 초조대장경에서 인출한 것으로, 이번에 처음 발견된 것이다. 재조대장경인 해인사대장경 소재 본은 서명이『가섭부불반열반경(迦葉赴佛般涅槃經)』으로 되어 있다. 3장(張)에 불과한 짧은 단권경(單卷經)임에도 문자 간에 차이가 있어서, 초조장경과 재조장경의 비교연구 및 서지학연구에 중요한 자료가 된다는 점에서 가치가 있다.

또한 현재 국내에 전래되고 있는 초조본 가운데 불복(佛腹)에서 수습된 사례가 분명하게 확인된 경우가 그다지 많지 않은 실정인데, 조계종 불교문화유산 일제 조사 과정에서 수습되었다는 점에서 매우 의미 있는 사례로 평가된다.

판각술도 뛰어나고 지질도 대단히 우수하여 광택이 나며 보존상태도 양호하다. 원형을 그대로 유지하고 있어 고려의 우수한 인쇄술을 보여주고 있다.",보물,초조본 불설가섭부불반열반경(初雕本 佛說迦葉赴佛般涅槃經),서울 종로구,불교중앙박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=76&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=16460000&ccbaCtcd=11&ccbaCpno=1121116460000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 목판본,1권 1축,2010.02.24,"서울 종로구 우정국로 55, 불교중앙박물관 (견지동,광교빌딩)",11세기,운람사,불교중앙박물관
"서울 개운사 목조아미타여래좌상은 단엄한 상호, 세련되고 뛰어난 조각기법, 장중하면서도 균형감 있는 조형감각, 긴장감 넘치는 선묘 등이 잘 어우러진 매우 완성도 높은 고려후기를 대표하는 불상으로 평가되고 있다.

특히 이 불상은 1280년에 중수된 개심사 목조아미타여래좌상과 더불어 현재까지 발견된 고려후기 불상 중에서 1274년이라는 가장 오래된 중수원문을 남기고 있기 때문에 불상은 적어도 13세기 전반에는 조성되었을 가능성이 높으며, 13세기 전반에 제작된 불상이 매우 드문 현실에서 이 불상은 더욱더 중요한 가치를 지닌 것으로 평가되었다. 1m가 넘는 큰 규모에 아산 축봉사라는 원래의 봉안 장소 및 1274년의 하한연대, 우수한 조형성은 물론 현재의 보존 상태 또한 매우 좋은 편이다.",보물,서울 개운사 목조아미타여래좌상 및 발원문(서울 開運寺 木造阿彌陀如來坐像 및 發願文),서울 성북구,개운사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=76&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=16490000&ccbaCtcd=11&ccbaCpno=1121116490000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교조각 / 목조 / 불상,"불상1구, 발원문 3장",2010.04.23,"서울 성북구 안암동5가 157번지 개운사 , 서울 종로구 우정국로55 불교중앙박물관",,개운사,개운사
