내용,종목,명칭,소재지,관리자,상세페이지링크,분류,수량/면적,지정(등록)일,소재지(상세),시대,소유자(소유단체),관리자(관리단체)
"이 산성은 남해군 창선면 당항리 소재 금오산(해발 261m)의 정상을 둘러싸고 있는 테뫼식의 석축성이다.

산성으로 오르기까지의 경사가 매우 급해 접근이 용이하지 않으며, 성에서는 창선의 동쪽 해안과 삼천포 일대가 훤히 내려다보인다.

체성은 비교적 얄팍한 할석을 무질서하게 쌓아 축조한 것으로, 여장도 부분적으로 남아 있다. 성벽에서는 치가 확인되는 곳이 있으며, 2개의 문지가 있는 것으로 판단된다. 이 가운데 서문지는 폭 4m 가량으로, 비교적 뚜렷하게 확인되나 남문지는 조금 애매하다. 골짜기에 해당되는 남문지 내부에는 우물 혹은 연못으로 추정되는 시설이 있으며, 배수로를 따라 성 밖으로 물이 배출되고 있다. 그 외에 성의 내부에서 건물지 등은 확인이 곤란하다. 다만, 진주 전송대산성에서도 확인된 바 있는 초소와 같은 시설이 성벽의 안쪽에 축조되어 있어 주목된다.

삼천포 각산산성의 축조수법과 매우 유사한 것으로 보이며, 그 축조시기를 고려 말까지 올려볼 수도 있을 것으로 판단된다.",경상남도기념물,남해금오산성(南海金鰲山城),경남 남해군,남해군,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=147&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=23&ccbaAsno=02490000&ccbaCtcd=38&ccbaCpno=2333802490000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 정치국방 / 성 / 성곽,1기,2003.06.12,경남 남해군 창선면 당항리 산102번지 외,고려말∼조선초(추정),장병림 외,남해군
"이곳은 밀성부원군(密城府院君) 문정공(文貞公) 박씨(朴氏)와 그의 부인인 정부인(貞夫人) 초계정씨(草溪鄭氏)의 묘가 있는 곳이다. 부부의 묘임에도 불구하고 앞에는 문정공 박씨묘가, 뒤에는 정부인 초계정씨의 묘가 전후 일렬로 배치되어 있다. 2기 모두 방형분이다.

앞쪽에 있는 문정공의 묘는 420×320㎝이며, 봉분의 높이는 150㎝가량이다. 정면에는 3매의 면석과 갑석이, 측면에는 각각 4매의 면석과 갑석이 돌려져 있다. 봉토나 면석 등이 일부 흐트러져 있으나 전체적으로는 원형이 거의 그대로 남아 있다. 이 묘와 관련된 부속 석조물로는 묘갈 1기, 망주석(望柱石) 2기, 석인상 1기가 있다. 묘갈은 묘의 동쪽에 치우쳐 있는데, 이수와 귀부를 갖춘 것이다. 비신에는 ‘밀성부원군문정공농암박공묘(密城府院君文貞公聾庵朴公墓)’라는 명문이 있어 묘의 주인을 쉽게 확인할 수 있다.

뒤쪽에 위치하는 정부인 초계정씨의 묘는 봉분의 크기가 590×410㎝이고, 높이는 200㎝가량으로, 남편인 문정공의 묘보다 규모가 크다. 면석의 양 모서리부분은 연꽃문양으로 장식되어 있는데, 이러한 장식은 그 예가 흔하지 않은 것이다. 이 묘와 관련된 석물로는 혼유석(魂遊石) 1기, 망주석 2기, 석인상 2기, 향로석(香爐石)으로 추정되는 석재(石材) 1점 등이 있다. 그리고 주위의 숲 속에 상석(床石)으로 사용된 듯한 판석 1매가 있다. 석인상은 현재의 높이가 75㎝가량으로, 일반적인 문인석(文人石)과는 달리 토속적(土俗的)인 감을 주고 있어 특이하다. 혼유석의 앞쪽에 묻혀 있는 (추정)향로석에는 연꽃의 장식 조각이 있는 것으로, 역시 예가 드문 것이다.

이 묘역의 주인인 밀성부원군 문정공 박선생은 이름이 부(敷)이고 자는 경오(敬五), 호는 농암(聾庵)이다. 밀성박씨 태사공의 8세손으로, 조선 태종 12년(1412)에 출생하여 성종 20년(1489)에 사망하였다. 세종 때 김종서 등과 함께 육진(六鎭)을 개척하는 등의 공을 세워 의정부(議政府) 좌참찬(左參贊)(정3품)에까지 올랐으며 ‘문정’이라는 시호를 받았다. 그는 최근 발견된 밀양 고법리 벽화묘(壁畵墓)의 피장자인 송은(松隱) 박익(朴翊)선생의 조카이기도 하다. 상호간의 관계나 생몰년(生沒年)으로 보아 송은 박익의 벽화묘와 관련이 있을 가능성도 있다.

이 묘역에 위치하는 2기의 묘는 모두 조선시대 전기의 방형분으로, 피장자 및 생몰연대가 분명하다. 문정공의 묘에는 묘갈이 있어 당시의 행적 등을 자세하게 파악할 수가 있다. 정부인 초계정씨묘는 일반적인 방형분에서는 드물게 면석에 연화문의 장식이 부가되어 있을 뿐 아니라, 향로석으로 추정되는 별개의 석조물도 잔존한다. 2기의 석인상은 문·무인석의 딱딱한 형식에서 벗어나 토속적인 형상으로 묘사되고 있어 주목된다. 남편의 무덤보다 부인의 무덤이 규모도 크고 장식성이 강한 점이나 전후 일렬의 배치에서 부인의 묘가 중심의 위치로 보이는 뒤쪽에 있는 점 등은 당시의 장속(葬俗)을 이해하는 데 있어 중요한 자료가 될 것으로 판단된다.",경상남도기념물,창녕 박부 묘(昌寧 朴敷 墓),경남 창녕군,밀성박씨문정공파문중,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=148&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=23&ccbaAsno=02500000&ccbaCtcd=38&ccbaCpno=2333802500000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 무덤 / 무덤 / 기타,"2기(1,500㎡)",2003.09.18,경남 창녕군 창녕읍 군 이방면 석리 산142,조선시대 초기,밀성박씨문정공파문중,밀성박씨문정공파문중
"모두 4단으로 이루어진 이 묘역에는 15∼18세기에 걸쳐 상산김씨(商山金氏) 13대 후(後)를 비롯한 모두 6기의 묘가 조성되어 있다. 이중 13대 후와 14대 장(張)의 묘는 방형분이고, 19대 경근(敬謹)과 25대 규한(奎漢)의 부인 평산신씨(平山申氏)의 묘는 원분(圓墳)이다.

가장 상단에 위치한 김후의 묘는 부인 장씨(長氏)와 합장되어 하나의 봉분으로 이루어져 있는데, 갑석의 각 모서리는 끝이 가볍게 들어 올려져 있어 탑의 옥개석을 연상케 한다.

김후는 고려 말의 사람으로 포은 정몽주에게서 사사하였고, 정4품 직제학(直提學)의 벼슬에 올랐으나, 고려가 망하자 벼슬을 버리고 두문동(杜門洞)에 은거한 72현(賢) 가운데 한 사람이다.

6기의 묘 중 15세기의 묘는 방형분이고, 16세기 말 이후는 원분인데, 이것은 고려 말에서 조선 초에 걸쳐 유행하던 방형분의 종말과, 원분이 조성되기 시작하는 시점을 파악하는데 있어서 중요한 단서가 될 수 있다.

또한 김후의 묘 면석에 새겨진 명문(銘文)은 묘지(墓誌)의 성격을 띠는 것으로, 고인(故人)의 생전 행적과 이름, 본관(本貫), 자손관계, 묘의 조성연대와 위치 등이 기록되어 있다. 방형분의 면석에 연대나 이름이 새겨진 예가 있지만 대부분 후대에 가필한 것들임에 반해, 이것은 묘를 조성할 당시 새긴 점과 묘지(墓誌)의 구성내용을 모두 갖추고 있어 당대의 사료적 가치가 있는 중요한 자료이다.",경상남도기념물,산청 김후 묘(山淸 金後 墓),경남 산청군,상산김씨은락재종중,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=148&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=23&ccbaAsno=02510000&ccbaCtcd=38&ccbaCpno=2333802510000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 무덤 / 무덤 / 봉토묘,"6기(1,560㎡)",2003.09.18,경남 산청군 신등면 평지리 산39번지,,상산김씨은락재종중,상산김씨은락재종중
"진주정씨(晋州鄭氏) 공대공파(恭戴公派)의 파조(派祖)인 정척(鄭陟)의 아버지인 설(舌)과 그의 부인 강씨(姜氏)를 합장한 방형분이다.

평면상 묘의 크기는 6.8×4.8m인데, 횡장방형으로 배치되어 있는 점이 특이하다. 봉분은 후대에 증축하였겠으나, 현재 형태는 방대형이다. 묘 앞에는 여러 단의 석축이 있고, 그 위에 상석과 망주석, 비 등이 있다. 상석과 비는 후대의 것이다. 묘의 주위에는 담장이 둘려져 있고 담장과 묘 사이에는 박석이 깔려 있다. 호석(면석)은 탑 기단부의 우주, 탱주와 같이 돌출되게 처리되어 있다. 갑석은 전후 5매, 좌우 3매로 정연하다.

전면의 면석에는 많은 명문이 새겨져 있는데, 그 내용으로 보아 좌측에는 설, 우측에는 강씨가 매장되었음을 알 수 있다. 설은 영락계묘(永樂癸卯)(1423년), 강씨는 홍무을해(洪武乙亥)(1395년)이다. 망주석의 상부에 나무를 타고 오르는 다람쥐를 새긴 것은 재미있는 표현이다.

진주 신안동 정설 부부묘는 전면의 면석에 각 피장자의 매장연대 외에도 많은 명문이 있어 당대의 가족사를 연구하는데 좋은 자료로 평가된다.",경상남도기념물,진주 정설 부부 묘(晋州新安洞鄭舌夫婦墓),경남 진주시,진주정씨공대공파종친회,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=148&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=23&ccbaAsno=02520000&ccbaCtcd=38&ccbaCpno=2333802520000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 무덤 / 무덤 / 봉토묘,"1기(2,000㎡)",2003.10.30,경남 진주시 신안동 산5번지,"영락계묘(1423),홍무을해(1395)",진주정씨공대공파종친회,진주정씨공대공파종친회
"단성 사직단은 제단의 위치, 제단의 축조 방식이나 제도적 규식 등을 보아 조선왕조 초기에 건립된 지방 사직단의 형태를 나타내고 있다. 동, 서, 남 세방향은 제단의 형태가 완연히 남아있고 각각의 방향으로는 중간에 3층으로 이루어진 섬돌의 모습이 남아 있다.

조선왕조 초기에 조성될 당시의 원형을 잘 유지하고 있을 뿐만 아니라, 도내에서 거의 유일하게 남아있는 사직단이며 봉안하고 있는 사직 신위패 2점 또한 그 유래가 오래되었다.",경상남도기념물,산청단성사직단(山淸丹城社稷壇),경남 산청군,단성향교,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=148&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=23&ccbaAsno=02550000&ccbaCtcd=38&ccbaCpno=2333802550000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 종교신앙 / 제사유적 / 제사터,1곽(위패2점),2005.01.13,"경남 산청군 단성면 사월리 54-1,1098,1098-1",,단성향교,단성향교
"시굴조사 결과 정면3칸, 측면2칸의 건물지와 15세기의 자기류와 기와, 통일신라 및 고려시대 기와편이 출토되었다.",경상남도기념물,합천 둔내리 폐사지(陜川 屯內里 廢寺址),경남 합천군,(사)법연원,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=148&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=23&ccbaAsno=02560000&ccbaCtcd=38&ccbaCpno=2333802560000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물,"29,550㎡",2005.03.31,"경상남도 합천군 황매산공원길 62-1(가회면, 법연원)",,(사)법연원,(사)법연원
"1) 지리적 환경 : 신청지는 합천호 동쪽 소룡산(519.7m)에서 북동쪽으로 흘러내리다 다시 남쪽으로 길고 완만하게 뻗은 해발 240m의 구릉 상에 위치한 폐사지이다. 신청지 동단 547번지 중심에 위치한 추정 금당지를 비롯하여 신천범위의 전부가 분묘, 경지, 택지 등으로 이용되고 있다. 신청 동쪽은 좁고 깊은 우곡천 지류로 구획되어 있다.

(2) 문헌학적 내용 : 합천군 가의면 계성의 가례사 였다는 구전이 있으나, 폐사지의 명칭과 연혁을 짐작할 수 있는 기록은 전혀 없다.

(3) 고고학적 내용 : 추정 금당지는 547번지 중심에 있는데 지대석, 면석, 갑석, 주초석 등이 잘 남아 있으며, 정면 3칸, 측면 3칸의 규모이다. 건물지 중앙에 다시 주초석 4개를 놓아 1칸의 불단을 마련하였다.

금당지 불단 자리에는 2기의 민묘(의성김씨, 상주김씨)와 상석이 있고, 동단에는 2기의 망주석이 남북으로 서 있다.

금당지 남쪽 중앙에 4-5단의 석축계단이 허물어져 내렸고, 전방 8m에 추정탑지의 지대석 1매가 횡으로 놓여있고, 다시 전방 13m에 자연석의 추정 석등의 초석이 확인되고 있다.

금당지 동쪽 8m에 16-17매의 거석으로 쌓은 높이 6m 내외의 거대 석축이 남아 있다.",경상남도기념물,합천 우곡리 폐사지(陜川 牛谷里 廢寺址),경남 합천군,장＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=148&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=23&ccbaAsno=02580000&ccbaCtcd=38&ccbaCpno=2333802580000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 종교신앙 / 불교 / 사찰,"7,949㎡",2005.07.21,경상남도 합천군 용주면 우곡리 543,,장＊＊＊,장＊＊＊
"우불산성은 삼국시대에 초축(初築)된 것으로 판단되며, 내역(來歷), 문화적 영역으로 보아 울산권에 속한다. 이곳은 울산이나 경주로 통하는 중요한 길목으로 산성의 군사적 목적은 충분하였을 것으로 보인다. 현재 성벽은 많이 무너져 있지만 곳곳에 쌓은 상태로 남아 있고, 3개의 고지(高地)에 장대(將臺), 암문(暗門), 통로 등의 시설과 창고와 연못의 위치 확인도 가능하다. 특히 이곳은 신라의 24개의 주요 제장(祭場)이었던 소사(小祀)와 관련된 곳으로도 의미가 있다.",경상남도기념물,양산우불산성,경남 양산시,양산시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=148&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=23&ccbaAsno=02590000&ccbaCtcd=38&ccbaCpno=2333802590000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 정치국방 / 성 / 성곽,,2005.10.13,경상남도 양산시 삼호동 산 2-10 우불산성,,양산시,양산시
"삼호리 고분군은 규모가 매우 클 뿐만 아니라, 울산과 양산 일대의 신라문화를 이해하는데 있어 중요한 자료가 될 수 있는 유적으로 판단된다. 그러나 유적의 분포상태나 고분의 수량, 전체면적 등 여러 부분에서 전혀 조사된 바가 없어 유적의 정확한 성격을 판단하기는 어려우나 중요성이 인정되는 유적임에는 틀림이 없다.",경상남도기념물,양산삼호리고분군,경남 양산시,양산시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=148&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=23&ccbaAsno=02600000&ccbaCtcd=38&ccbaCpno=2333802600000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 무덤 / 무덤 / 고분군,,2005.10.13,경상남도 양산시 주남동 산 91 삼호리 고분군,,양산시,양산시
"이 3기의 방형분묘는 고려 고종∼충선왕대의 인물인 河東 鄭氏 國龍과 그의 두 아들 芝衍, 蘭衍의 묘로 전해지는 것이다. 정국룡(密直公)은 고려 고종대에 匡靖大夫密直副使에 증직된 인물이다.

그의 큰아들 지연(僉議公)은 충렬왕대에 中郞將과 左常侍를 거쳐, 충선왕대에 同知密直司事, 大匡都僉議贊成事 判選部事를 역임한 이로 시호는 文忠公이다. 국룡의 둘째아들 난연(左尹公)은 충렬왕대에 左尹을 역임하였다. 기록상 생물연대는 분명하지 않으나, 활동시기가 분명하므로 묘의 조성 시기는 대체로 13세기 후반 ∼14세기 초에 걸치는 것으로 판단된다.

3기의 방형분 가운데 국룡과 그 둘째아들 난연의 묘는 같은 구릉 상에 상하로 나란하게 배치되어 있는 반면, 큰아들 지연의 묘는 이곳에서 서쪽으로 200m 가량 떨어진 곳에 위치한다. 묘의 형태는 할석으로 축조한 계단식의 方形墳이다. 경사면에 위치하고 있기 때문에 뒤쪽의 단 높이가 낮고 앞쪽으로 오면서 점차 높아지도록 처리하였다.

큰아들 지연 묘의 경우 평면 크기가 길이 585㎝, 폭 475㎝, 전체 높이 220㎝이다. 난연의 묘를 제외하고는 주위에 돌담장이 돌려져 있고, 그 외곽의 자연경사면 역시 적절하게 단을 지어서 처리하였다.

일반적인 방형분이 모두 지대석 위에 면석을 세운 다음 갑석을 덮고 그 위에 방대형의 봉토를 올린 데 반해, 이들 3기의 분묘는 피라밋 형태의 3단 석축을 쌓고 그 위에 방대형의 봉토를 올린 것이 특징이다. 특히 3단의 석축은 모두 할석으로 축조하였는데, 최하단이 가장 높고 위로 가면서 점차 낮아진다. 각 단의 상부에는 각기 할석을 돌출되게 얹어 갑석과 같은 효과를 내었다. 각 단은 상부로 올라가면서 점차로 좁아지도록 처리하였는데, 대체로 30㎝ 정도씩 좁아 지면서 올라가고 있다. 난연의 묘 근처에 있는 석축 일부를 수리한 것 외에는 본래의 상태 그대로 보존되어 있는 듯하였다.

단지 國龍과 芝衍 묘의 좌측에 있는 비석은 1906년에 새로 세운 것이고, 새비골(鰕谷) 마을 입구에 1758년에 후손이 세운 비가 서 있다. 한편 1709년(숙종 35년)에 간행된 『河東鄭氏世譜』에 그려진 밀직공의 墓圖로 보아, 이 묘의 피장자에 대해서는 후손들이 익히 알고 있었던 것으로 판단된다.",경상남도기념물,하동 정국룡 묘역(河東 鄭國龍 墓域),경남 하동군,하동정씨도선산보존회,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=148&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=23&ccbaAsno=02610000&ccbaCtcd=38&ccbaCpno=2333802610000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 무덤 / 무덤 / 분구묘,"3기(3,293㎡)",2006.01.12,"경남 하동군 적량면 동리 산1-5, 산1-6번지",,하동정씨도선산보존회,하동정씨도선산보존회
"운구대(雲衢臺)는 고려말에 소윤(少尹)을 역임한 만은(晩隱) 홍재(洪載)의 불사이군(不事二君)의 절개를 지키기 위해 개성에서 남하하여 은둔한 곳이라고 한다.

만은(晩隱) 홍재(洪載)에 대한 가장 오래된 기록은 1709년의 풍산홍씨족보(豊山洪氏族譜)에서의 기록이다. 여기에는 홍재(洪載)가 문과에 급제하여 좌산기(左散騎) 직제학(直提學)을 역임한 홍보(洪保)의 아들로 되어 있고, 자신은 문과에 급제하여 소윤(少尹)·군사(郡事)를 역임한 것으로 되어 있다. 그 다음으로 보이는 기록은 좌의정 맹사성(孟思誠:1360-1438)이 1424년 4월에 찬 술했다는 행록(行錄)이 있다.

1786년에 주변 유림의 건의에 의하여 운구대 곁에 운구서원(雲衢書院)을 창건하기 시작하여 1796년에 만은(晩隱) 홍재(洪載), 모은(茅隱) 이오(李午), 금은(琴隱) 조열(趙悅)을 봉안하였다. 1833년에 한 차례 중수를 하였으나, 1868년 조정의 서원 훼철령에 의하여 서원이 훼철된 뒤, 근래 그 자리에 운구서당 이라는 이름으로 건물을 중건하여 오늘에 이르고 있다.

운구대는 두심리 마을 높은 곳에 선박의 형태를 하고 있는 바위로, 그 위에 올라가면 인근의 전답과 마을이 한눈에 들어오는데다, 황매산 밑에 자리하고 있어서 풍경이 매우 좋은 곳이다.

이곳에는 ‘운구대(雲衢臺)’ 및 ‘만은선생장구지소(晩隱先生杖屨之所)’라는 글씨가 해서로 새겨져 있는데, 누가 언제 쓴 것인지 알지 못한다. 각자된 글씨의 현재 상황으로 보아 운구서원이 세워진 이후의 어느 시기에 쓴 것으로 보인다.",경상남도기념물,합천 운구대(陜川 雲衢臺),경남 합천군,풍산홍씨 만은공파 종중,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=148&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=23&ccbaAsno=02620000&ccbaCtcd=38&ccbaCpno=2333802620000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,자연유산 / 천연기념물 / 문화역사기념물 / 역사,1기,2006.01.12,합천군 가회면 둔내리 산23번지,,풍산홍씨 만은공파 종중,풍산홍씨 만은공파 종중
"(1) 본 산성은 삼국시대에 토석 혼축으로 초축되어 이후 계속 보수를 거쳐 고려시대까지 계속 이용된 것으로 추정되며, 인공적인 파괴가 거의 없이 자연 붕괴된 부분을 제외하고 원형이 비교적 잘 보존되어 있음.

(2) 특히 성내에서 수습되는 토기나 기와 등의 유물로 보아 초축이 삼국시대라는 점과 정상부에 전(塼)을 깐 대규모의 건물지가 있다는 점 등으로 보아 지정가치가 충분히 있는 것으로 판단됨.",경상남도기념물,합천 백마산성(陜川 白馬山城),경남 합천군,산림청외,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=149&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=23&ccbaAsno=02630000&ccbaCtcd=38&ccbaCpno=2333802630000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 정치국방 / 성 / 성곽,"127,251㎡",2006.01.12,경남 합천군 율곡면 항곡리 산3번지 외 4필지,,산림청외,산림청외
"김해객사 후원지는 김해시 동상동 구 김해읍성 내의 포교당 경내에 위치하고 있다.

포교당 경내에는 駕洛古都宮墟碑와 분성대 및 연자루의 주춧돌로 추정되는 석물과 함허교의 교명주로 추정되는 석재 2기, 함허교의 판석으로 추정되는 석판 6기, 석불상 2기가 남아있다.

분성대와 함허정이 있었다고 전해지는 이 터는 가락국 후기의 왕궁터 혹은 수로왕비의 중궁터로도 전해지며 이후 우리나라 최초의 석탑인 파사석탑을 보관한 호계사와 조선시대에 들어서는 연자루와 함허정이 세워진 역사성을 가진 장소로 전해진다.

1928년 김해김씨 후손 김문배가 이 터에 대를 수축하여 분성대라 하고 비를 세우면서 가락고도궁허비라 이름하였다고 한다. 함허정은 1497년 김해부사 최윤신이 초창한 후 여러 차례 중수를 거친 연지 가운데의 정자였으나 1800년대 이전에 읍성 밖 북쪽으로 이건되었다고 한다.

함허정은 연자루의 북쪽 파사탑의 남쪽에 네모난 못을 파고 호계의 물을 끌어들여 돌아나가게 하고 그 가운데에 仮島를 쌓아 높은 집을 지었는데 집 위에 띠를 덮어 정자를 만들었고 물을 가로질러 다리를 놓았다고 한다. 또한 못에 물고기를 넣고 연을 심었으며 작은 배를 띄워 기생과 풍물을 싣고 뱃놀이를 즐겼다고 한다. 이러한 기록과 연자루와 함허정의 배치 관계는 1820년 경에 제작된 金海府內地圖를 통하여 확인할 수 있다.

본 지역은 시굴조사를 통해 현재의 석축과 평행하는 호안석축시설이 확인되었으며 석축내부에서 분청사기와 명문기와 등이 출토되어 이 지역이 고지도상에서 확인할 수 있는 15~6세기의 건축물이 있었다는 사실과 그 遺址임을 확인하였고, 이러한 내용은 문헌기록과 일치하는 것으로 여러 자료를 종합해 볼 때 현재 남아있는 이 터는 조선시대에 축조된 김해객사의 후원지이며 옛 관아의 후원양식을 알 수 있게 해주는 중요한 자료로 평가된다",경상남도기념물,김해객사후원지(金海客舍 後苑址),경남 김해시,김해시청,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=149&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=23&ccbaAsno=02670000&ccbaCtcd=38&ccbaCpno=2333802670000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 주거생활 / 주거건축 / 건물지,2099,2008.02.05,"경상남도 김해시 구지로180번길 23-1 (동상동, 연화사)",조선,"대한불교조계종범어사, 기재부",김해시청
