내용,종목,명칭,소재지,관리자,상세페이지링크,분류,수량/면적,지정(등록)일,소재지(상세),시대,소유자(소유단체),관리자(관리단체)
"∘인출시기가 16-17세기로 추정되며, 현존 목판(보물 1959호 묘법연화경 목판)의 결판이 포함되어 있는 완질본으로 종이의 질과 인쇄상태가 고르며 보존상태도 양호한 편이다.

∘완질본이라는 희소성, 2종의 변상도, 간기, 시주질, 인경시주 기록 등을 두루 갖추고 있어서 역사, 학술, 불교미술의 가치가 있는것으로 볼 수 있다.",경기도유형문화유산,묘법연화경(妙法蓮華經),경기 양평군,장＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=67&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=21&ccbaAsno=03720000&ccbaCtcd=31&ccbaCpno=2113103720000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 전적류,7권 7책,2021.09.02,경기도 양평군,조선시대,장＊＊＊,장＊＊＊
"용인시박물관 소장 부모은중경은 왕실에서 간행된 판본(명빈김씨본)을 모본으로 하여 1591년(선조 24)에 용인 광교산 화엄굴에서 간행된 목판본이다.

다른 판종에 비해 본문보다 그림이 크고 구체적이며, 배경과 장식문양이 많이 첨가되어 있고 회화적인 도상으로 현재까지 가장 많은 판본들이 전해지고 있다.

이 부모은중경은 임진왜란 이전의 목판본이라는 점, 용인 광교산 화엄굴에서 간행된 불서로 현존하는 부모은중경 중에서 찾아보기 힘든 희귀한 판본이라는 점에서 도지정 유형유산으로 지정 가치가 있다.",경기도유형문화유산,부모은중경(父母恩重經),경기 용인시,용인시박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=67&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=21&ccbaAsno=03730000&ccbaCtcd=31&ccbaCpno=2113103730000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 전적류,1책,2021.09.02,경기도 용인시,조선시대,용인시장,용인시박물관
"한국과 일본의 혼합양식을 보여주는 범종으로 한국종의 미감이 도드라지며 전반적인 문양의 구성과 표현 기법에서 한국과 일본 범종의 혼용 양상이 등장했던 고려 전반기(11-12세기)로 추정된다.

범종 제작 방식의 측면에서 한국 장인의 일본 교류 및 영향을 추정할 있으며 종신에 표현된 주악비천상은 고려후기 여래좌상으로 정착되기 전의 고려 전반기 특징을 보여준다.",경기도유형문화유산,양평 상원사 동종(楊平 上院寺 銅鐘),경기 양평군,상원사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=67&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=21&ccbaAsno=03740000&ccbaCtcd=31&ccbaCpno=2113103740000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교공예 / 의식법구,1구,2021.09.02,"경기도 양평군 상원사길 292 (용문면, 상원사)",조선시대,상원사,상원사
"∘ 의정부 성불사 신중도는 1890년에 19세기 후반~20세기 전반 충남 공주 마곡사를 거점으로 활동했던 계룡산파의 대표화승인 금호 약효가 조성한 불화임. 이 불화의 구성과 도상은 약효가 1885년에 직접 초를 내고 제작한 <갑사 대비암 신중도>에 기본 형식을 두고 있으며, 약효 만의 독자적인 화풍과 19세기 후반 경기도 화풍을 결합한 방식임.

∘ 모든 존상에는 음영법을 적극적으로 사용하였으며, 존상 묘사와 세부 표현이 뛰어나며 풍부한 안료와 금박 등의 고급 안료를 사용하는 등 제작에도 공을 들였음. 또 신장의 어깨에 걸친 천에 서구적인 명암법을 시도하는 등 새로운 표현기법을 불화에 적용하였으며, 호법신장 중에는 서울, 경기지역의 불화에서 표현된 중국 소설회모본의 장수 형상을 차용하여 표현함.

∘ 성불사 신중도는 기존의 약효의 화풍에 19세기 후반 경기화풍과 서구적 명암법, 중국 소설삽화의 차용 등을 통해 전통성과 신경향을 접목한 불화로서 그 가치가 큼. 화기에 봉안사찰이 남아 있지 않지만 증명비구로 참여한 대연 만우가 19세기 후반 안성, 수원 등지에서 활동하였다는 점과 금호약효가 봉녕사, 용주사, 봉선사 등 경기도 사찰에서 불사를 하였다는 점 등을 고려할 때 경기도 지역에 봉안되었던 불화로 판단됨.",경기도유형문화유산,의정부 성불사 신중도(議政府 成佛寺 神衆圖),경기 의정부시,대＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=67&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=21&ccbaAsno=03750000&ccbaCtcd=31&ccbaCpno=2113103750000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교회화 / 탱화 / 기타,1점,2021.12.09,경기도 의정부시,조선시대,대＊＊＊,대＊＊＊
"∘ 청룡사 아미타여래회도는 19세기 후반 서울과 경기지역을 대표하는 화승 한봉당 창엽이 중심이 되어 조성한 작품으로, 전체적인 도상과 설채법 등이 19세기 후반 서울과 경기지역 불화의 양식적 특징을 잘 반영하는 작품이자 불화의 조성시기와 제작자, 봉안처가 분명함.



∘ 19세기 후반 왕실이 후원하여 불상이나 불화를 조성하는 경우 대개 불화의 조성이 가장 많고 불상은 새로 조각하는 것보다는 개금을 하는 사례가 일반적인데, 청룡사 아미타여래회도의 조성 역시 불상의 개금과 더불어 진행되었다는 사실과 함께 원자의 축원도 함께 기록되었음을 염두에 둔다면 청룡사 불화는 새로 태어난 원자와 더불어 왕실의 안녕을 기원하고 조성된 왕실관련 불화일 가능성이 큼.



∘ 현재 불화의 상태는 단상의 탁의 부분 녹색 안료를 제외하고는 전체적으로 박락이나 마찰로 인한 훼손 등은 보이지 않으며, 탈색이나 변색의 흔적도 없어 상태가 양호함. 다만 바탕천의 경우 상부와 하부 변아 부분의 손상이 심각한 편임.

∘ 안성 청룡사 아미타여래회도는 화승들이 화맥에 따라 도상을 전승하여 작업에 임하고 있음을 살필 수 있는 좋은 자료이며, 왕실과 관련된 원당에서 그 자손들의 지원으로 왕실의 안녕을 기원하며 불사를 거행하고 있는 사실을 살필 수 있는 좋은 자료임.",경기도유형문화유산,안성 청룡사 아미타여래회도(安城 靑龍寺 阿彌陀如來會圖),경기 안성시,대＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=67&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=21&ccbaAsno=03760000&ccbaCtcd=31&ccbaCpno=2113103760000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교회화 / 탱화 / 불도,1점,2021.12.09,경기도 안성시,조선시대,대＊＊＊,대＊＊＊
"∘ 안성 청룡사 지장시왕도는 19세기 후반 서울과 경기지역을 대표하는 화승 한봉 창엽이 중심이 되어 등삼 등의 화승들과 함께 조성한 수작으로 1874년에 <청룡사 석가여래삼불회도>, <아미타여래회도>와 함께 조성됨.

∘ 불화의 조성시기와 제작자, 봉안처가 분명한 작품으로, 전체적인 도상과 설채법 등이 19세기 후반 서울과 경기지역 불화의 양식적 특징을 잘 반영하고 화맥에 따라 도상의 계승되었던 특징적 사례를 잘 보여줌. 더불어 19세기 후반 왕실이 후원하여 불상이나 불화를 조성하는 경우 대개 불화를 조성한 해에 불상을 개금을 하는 사례가 많은데, 청룡사 <지장시왕도>의 조성 역시 불상의 개금과 더불어 조성되었으며, 손신영, 2014,「19세기 王室 後援 사찰의 조형성 - 高宗年間을 중심으로」, 『강좌미술사』 제42호, 33-66쪽.

왕실과 관련된 원당에서 그 자손들의 지원으로 왕실의 안녕을 기원하며 불사가 거행되었음을 살필 수 있는 좋은 자료임.",경기도유형문화유산,안성 청룡사 지장시왕도(安城 靑龍寺 地藏十王圖),경기 안성시,대＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=67&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=21&ccbaAsno=03770000&ccbaCtcd=31&ccbaCpno=2113103770000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교회화 / 탱화 / 보살도,1점,2021.12.09,경기도 안성시,조선시대,대＊＊＊,대＊＊＊
"∘ 안성 청룡사 석가여래 삼불회도는 19세기 불화로서는 드물게 3미터가 넘는 대형의 후불탱으로 불화의 조성시기와 제작자, 봉안처가 분명함. 수화승 한담(漢潭) 천신(天娠)을 비롯해 금곡 영환, 서허 기규, 한봉 창엽, 덕해 도의, 덕월 응륜, 성암 승의, 취연 긍엽, 대허 체훈 등 19세기 후반 서울과 경기지역을 대표하는 17명의 화승이 금어와 도편수, 출초를 맡아 조성한 수작일 뿐 아니라 전체적인 도상과 설채법 등이 1870년대 불화의 양식적 특징을 잘 반영하고 있음.



∘ 화기에 의하면 1874년 아미타삼존의 개금불사를 마치고 이 불상들을 봉안했던 대웅전의 후불도로 조성하였다고 전해지며 19세기 후반 왕실이 후원하여 불상이나 불화를 조성하는 경우 불화의 조성이 가장 많고 불상은 새로 조각하는 것보다는 개금을 하는 사례가 일반적인 것을 고려해 본다면 이 시기 청룡사의 불사 역시 이와 유사한 사례였을 것임.

∘ <청룡사 석가여래삼불회도>는 인평대군 후손 등 시주자 명단으로 볼 때 왕실발원 관련 불화로 경기도 문화유산으로 지정하여 보존할 만한 가치가 있음",경기도유형문화유산,안성 청룡사 석가여래삼불회도(安城 靑龍寺 釋迦如來 三佛會圖),경기 안성시,대＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=67&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=21&ccbaAsno=03780000&ccbaCtcd=31&ccbaCpno=2113103780000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교회화 / 탱화 / 불도,1점,2021.12.09,경기도 안성시,조선시대,대＊＊＊,대＊＊＊
"‘법륜사’ 명 신중도 및 복장물은 조선 왕실 종친 이규승(李奎承)의 시주로 1889년(고종26)에 제작되어 법륜사에 봉안한 불화이다.

신중도 화면 상단에는 천상의 세계를 표현한 제석천과 범천이 자리하고 있고 중앙부에는 악기를 연주하는 주악 동자와 천동ㆍ천녀, 하단에는 위태천을 중심으로 민간 신앙의 산신과 도교신인 조왕신이 호위하고 있다. 양쪽으로 거의 대칭을 이루며 일ㆍ월궁천자와 용왕을 비롯한 호법 신장들이 좌우로 각각 다섯씩 배치되어 있다. 하단에 쓰여진 화기에는 제작시기와 봉안사찰, 시주자, 화원이 기록되어 있다.

신중도 뒷면에서 발견된 복장물은 종이로 만든 직사각형의 후령통을 황초폭자(黃綃幅子)가 감싸고 있는 형태이다. 후령통은 발원문과 오색사, 오보병, 흰 종이에 붉은 글씨로 쓰인 진언문 등으로 되어 있다.

이 불화는 법륜사의 실재를 증명해 줄 수 있으며, 구성 및 도안을 통하여 19세기 후반~20세기 초 경기 지역 신중도의 흐름을 파악할 수 있다. 또한 복장물은 봉인체제와 발원문 양식, 후령통의 구성측면에서 불화 복장품 연구의 중요한 자료로서 가치가 있다.",경기도유형문화유산,성남 ‘법륜사’ 명 신중도 및 복장물(城南 法輪寺 銘 神衆圖 및 腹藏物),경기 성남시,성남시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=67&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=21&ccbaAsno=03790000&ccbaCtcd=31&ccbaCpno=2113103790000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교회화 / 탱화 / 보살도,"불화 1점,복장물 80건 362점",2021.12.09,"경기도 성남시 분당구 하오개로 323 (운중동, 한국학중앙연구원)",조선시대,성남시,성남시
"‘법륜사’ 명 감로도는 조선 왕실 종친 이규승(李奎承)의 시주로 1889년(고종26)에 제작되어 법륜사에 봉안한 불화이다.

감로도의 화면 상단에는 나란히 서 있는 칠여래를 중심으로 왼쪽에는 구름을 타고 있는 아미타삼존과 왕후장상, 선왕선후, 천둥과 번개를 일으키는 뇌신이 자리하고 있으며, 오른쪽에는 지장보살과 인로왕보살 등이 있다. 중앙에는 감로를 마신 중생들을 작법승(作法僧)이 극락세계로 천도한다는 내용이 표현되어 있는데 왕실과 백성, 조상을 영가천도하고 나라의 안정을 기원하는 제단을 표현한 것이 특징이다. 하단에는 한 쌍의 아귀가 마주 보고 있는데, 아귀의 좌우로는 세속의 장면들이 그려져 있다. 장례, 영가천도 등의 장면이 묘사되어 있어 수륙화로서의 성격을 잘 보여준다. 화기에는 제작시기와 봉안사찰, 시주자, 화원이 기록되어 있다.

이 불화는 법륜사의 실재를 증명해 줄 수 있으며, 19세기 중엽 이후 감로도의 전형을 파악할 수 있고 왕실 구복을 위한 제의가 행해졌던 경기지역 왕실 불교문화의 한 단면을 보여주는 가치가 있다.",경기도유형문화유산,성남 ‘법륜사’ 명 감로도(城南 法輪寺 銘 甘露圖),경기 성남시,성남시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=67&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=21&ccbaAsno=03800000&ccbaCtcd=31&ccbaCpno=2113103800000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교회화 / 탱화 / 기타,1점,2021.12.09,"경기도 성남시 분당구 하오개로 323 (운중동, 한국학중앙연구원)",조선시대,성남시,성남시
,경기도유형문화유산,평택 동녕사 선원제전집도서(平澤 東寧寺 禪源諸詮集都序),경기 평택시,동＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=67&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=21&ccbaAsno=03810000&ccbaCtcd=31&ccbaCpno=2113103810000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 목판본 / 사찰본,2권 1책,2021.12.09,경기도 평택시,조선시대,동＊＊＊,동＊＊＊
"영조와 정조의 측근 신하 김종수(金鍾秀, 1728~1799)가 영조에게 받은 어필 1첩과 정조로부터 직접 하사받은 어제어필 6첩이다. 모두 하사된 내력과 시기를 알 수 있다. 김종수는 이들 어제어필을 하사받은 뒤 서첩으로 장황(粧䌙)하고 하사 내력과 장첩 시기를 상술한 친필 발문(跋文)을 달았다. 또 이들 어제어필은 <홍재전서>, <정조실록>이나 김종수의 문집 등에 관련 기록이 전하고 있어 실증 자료로서 가치를 지닌다. 각 서첩의 장황은 어제어필에 대한 격식을 갖춰 표지와 내지를 대부분 비단으로 꾸며 조선후기 장첩의 전형을 보여준다. 자료의 역사적 가치와 장황의 시대적 가치가 높게 평가되어 2021년 12월 경기도유형문화유산으로 지정받았다.

김종수는 1750년(영조 26) 23세에 생원진사시에 입격한 뒤, 영조대에는 1758년(영조 34) 세자익위사 세마가 되었고 그 뒤 공조ㆍ호조정랑을 지냈다. 1768년(영조 44)에는 식년문과에 병과로 급제하여 예조정랑ㆍ부수찬 등을 거쳤고, 시강원필선 등으로 세손 정조를 성실하게 보좌했다. 1781년(정조 5) 대제학에 올랐고 그 뒤 이조판서와 병조판서를 거쳐 1793년(정조 17)에 좌의정으로 임명되었다.",경기도유형문화유산,영조·정조 사 김종수 어제어필첩(英祖 正祖 賜 金鍾秀 御製御筆帖)),경기 수원시,수＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=68&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=21&ccbaAsno=03820000&ccbaCtcd=31&ccbaCpno=2113103820000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 문서류 / 국왕문서 / 서간류,7점,2021.12.09,경기도 수원시,조선시대,수＊＊＊,수＊＊＊
"안양 망해암 용화전에 봉안되어 있는 석조여래입상이다. 대좌에서 머리까지 하나의 암석을 사용하여 조각하였으며, 대좌는 지표면에 높이 12cm 정도 노출되어 있다. 약 3.5m의 규모와 설법인의 여래입상이라는 점, 봉안된 전각이 용화전이라는 사실 등을 통해 미륵불을 표현한 것임을 알 수 있다.

머리에는 원형 보개(寶蓋)를 쓰고 있는데, 하단 후면에 “成化十五年(1479)四月日造成”이라는 명문이 남아 있다. 이를 통해 석조여래입상은 조선 전기의 석불로 알려져 왔으나, 양감이 두드러진 눈과 볼, 짧은 인중과 비교적 길고 두툼한 턱, 괴체화된 불신(佛身) 등은 고려 전기의 불상에서 보이는 특징이어서 고려 전기에 조성되었을 것으로 추정된다.",경기도유형문화유산,안양 망해암 석조여래입상(安養 望海庵 石造如來立像),경기 안양시,망＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=68&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=21&ccbaAsno=03830000&ccbaCtcd=31&ccbaCpno=2113103830000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교조각 / 석조 / 불상,1구,2022.05.27,경기도 안양시,고려,망＊＊＊,망＊＊＊
"견성암 약사전의 <남양주 견성암 지장시왕도>는 1882년 주지 봉성 서린이 중창불사를 일으켰을 때 함께 조성된 불화이다. 이 불화는 제작자와 제작 시기, 시주자 등을 화기를 통해 명확히 알 수 있으며 정교한 필선으로 그려낸 인물과 기물의 형상에서 작가의 유려한 필력을 짐작할 수 있다.

<남양주 견성암 지장시왕도>는 법명이 극락화인 상궁 임인생 신씨가 돌아가신 그녀의 친조부모, 외조부모의 극락왕생과 부모, 형제자매 등의 안녕을 기원하며 단독으로 시주 조성한 불화이다. 궁녀로서 최고 관직인 정5품에 해당하는 제조상궁들은 고액의 녹봉을 받았기 때문에 사유재산을 소유할 수 있어 19세기 후반에서 20세기 전반 서울과 경기지역 사찰 불사에는 경제력이 있는 상궁들이 후원자로 등장했다.

<남양주 견성암 지장시왕도>의 화면 중앙에는 원형의 두광과 신광을 겸비한 지장보살을 중심으로 도명존자와 무독귀왕이 협시하고 있으며 그 좌우로 10대 대왕과 명부 권속이 대칭구도로 배치되어 있다. 인물의 신체 비례가 안전감 있고, 화면의 아래에서 위로 갈수록 권속의 크기를 작게 그려 구도가 시각적으로 안정감을 주고 있으며, 지장보살 신광을 비롯해 권속의 지물과 영락 장식 등에 금니를 사용해 화려함을 더했다.

<남양주 견성암 지장시왕도>는 19세기 후반 서울과 경기도 지역의 왕실 발원 불화의 특징과 더불어 서울과 경기지역을 중심으로 조성된 특징적인 도상이 화승의 불화 불사 인연에 따라 충실히 전승되는 사실을 살필 수 있는 중요한 자료이다.",경기도유형문화유산,남양주 견성암 지장시왕도(南楊州 見聖菴 地藏十王圖),경기 남양주시,견＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=68&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=21&ccbaAsno=03840000&ccbaCtcd=31&ccbaCpno=2113103840000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교회화 / 탱화 / 불도,1점,2022.05.27,경기도 남양주시,조선시대,풍＊＊＊,견＊＊＊
"산령각 내부 중심 불단 좌측에 모셔져 있는 <남양주 견성암 석가삼존십육나한도>는 1882년에 주지 봉성 서린이 화주로 주도한 불사에서 신정왕후 조씨(神貞王后 趙氏, 1809-1890)의 조카 풍양 조씨 조성하의 시주를 받아 혜고 봉간이 단독으로 조성한 불화이다. 신정왕후는 조선 제24대 왕 헌종의 어머니로 풍양 조씨가 조선 말 세도정치를 할 수 있었던 핵심 인물이다. 당대 풍양 조씨 실력자인 조영하와 그 일가가 시주·발원된 사실을 통해서 풍양 조씨의 원찰(願刹)인 견성암의 성격을 알 수 있다.

<견성암 석가삼존십육나한도>는 화면 상단에 석가여래와 협시보살인 문수·보현보살 삼존을 배치하고, 화면 하단에 십육나한과 사자 2위를 배치한 구도로, 혜고 봉간이 불화에서 참신한 구도를 과감하게 시도한 것을 볼 수 있다는 점에서 의의가 있다. 사자가 석가삼존십육나한과 함께 표현되는 것은 매우 특이한 도상이다. 화면 배경은 가장 윗부분에 도식적으로 표현한 적갈색 구름으로 채우는 이 시기의 일반적인 화면 배경을 사용하면서 화면 양쪽으로 청록산수의 진한 채색을 사용한 암석을 사선으로 표현하고 있는데, 이는 민화의 일월오봉도에서 화면 양쪽을 채우는 형식과 매우 비슷하다. 고분법을 활용한 금니 사용과 다양한 화문을 활용한 섬세한 문양을 볼 수 있으며, 특히 나한의 착의법에 금니로 용문(龍紋)을 표현한 것은 매우 독특하다",경기도유형문화유산,남양주 견성암 석가삼존십육나한도(南楊州 見聖菴 釋迦三尊十六羅漢圖),경기 남양주시,견＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=68&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=21&ccbaAsno=03850000&ccbaCtcd=31&ccbaCpno=2113103850000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교회화 / 탱화 / 불도,1점,2022.05.27,경기도 남양주시,조선시대,풍＊＊＊,견＊＊＊
,경기도유형문화유산,평택 보국사 목조아미타여래좌상 및 복장물(平澤 輔國寺 木造阿彌陀如來坐像腹藏物),경기 평택시,보＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=68&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=21&ccbaAsno=03860000&ccbaCtcd=31&ccbaCpno=2113103860000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교조각 / 목조 / 불상,"불상 1구, 복장물8건 45점",2022.05.27,경기도 평택시,조선시대,보＊＊＊,보＊＊＊
"‘우하영 응지상소에 대한 정조 비답’은 500여 자 분량의 6m가 넘는 최대 규모의 정조 친필이다.

정조의 전형적인 필체 중에서도 유려하고 기상이 두드러지는 작품이다.

1796년 3월 하늘에 하얀 무지개가 해를 꿰뚫는 현상에 대해 정조가 신하와 백성들에게 의견을 구하자 당시 학자였던 우하영이 방책을 13개 조목으로 수록해 상소를 올렸고, 이에 정조가 직접 자세한 비답을 어필로 써서 하사한 것이다.

원활한 국가 경영을 위해 백성의 의견을 적극적으로 수용했던 정조의 정치 인식과 사회의 모순과 폐단을 개혁하는 데 관심이 많았던 조선 후기 지식인의 삶을 엿볼 수 있는 중요한 자료다.",경기도유형문화유산,우하영 응지상소에 대한 정조 비답(禹夏永 應旨上疏에 대한 正祖 批答),경기 화성시,화＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=68&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=21&ccbaAsno=03870000&ccbaCtcd=31&ccbaCpno=2113103870000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물,1점,2022.08.23,경기도 화성시,조선시대,우＊＊＊,화＊＊＊
"‘영조 어필 및 홍이원 어전제진시권’은 1768년 7월 24일에 영조가 80세, 81세, 89세에 해당하는 노인을 경희궁 숭정전에 불러 모아 위로하면서 직접 ‘유회(諭懷)’라고 써서 하사한 어필 1장, 이때 81세의 사대부 노인인 홍이원이 어전에서 지은 시 1장, 홍이원의 어전시에 대해 친지들이 화운(타인 시의 운자를 써서 화답)한 시와 서문 20수를 모은 자료다.

시문을 통해 국왕의 은택이 민간에 전달되는 과정을 상징적으로 보여준다는 점, 18세기의 다양한 문인 서풍이 집약된 것으로 당대 시문과 서예의 일면을 고찰할 수 있다는 점에서 가치를 인정받았다.",경기도유형문화유산,영조 어필 및 홍이원 어전제진시권(英祖 御筆 및 洪履元 御前製進詩卷),경기 화성시,화＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=68&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=31&ccbaKdcd=21&ccbaAsno=03880000&ccbaCtcd=31&ccbaCpno=2113103880000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물,1종 22점,2022.08.23,경기도 화성시,조선시대,남＊＊＊,화＊＊＊
